Date Time,NO2,O3,SO2,CO,PM10,PM2.5,station,aqhi_instant,aqi,aqhi_official
2019-03-22 08:00:00,39.6,16.9,3.5,418.1,26.0,13.9,Yuen Long,3.0,55.0,2
2019-03-22 09:00:00,48.2,8.1,5.4,775.0,31.1,18.1,Tuen Mun,3.0,64.0,2
2019-03-22 09:00:00,44.8,7.7,3.7,492.5,19.1,11.8,Tung Chung,3.0,49.0,2
2019-03-22 09:00:00,75.1,7.3,10.7,744.8,13.8,9.4,Central,4.0,39.0,2
2019-03-22 09:00:00,74.1,6.1,4.6,,27.0,16.0,Kwun Tong,4.0,59.0,3
2019-03-22 09:00:00,39.0,12.8,7.5,737.8,15.0,11.5,Tseung Kwan O,2.0,48.0,2
2019-03-22 09:00:00,40.2,9.5,2.7,,17.9,9.2,Sha Tin,2.0,38.0,2
2019-03-22 09:00:00,37.0,17.0,3.2,413.4,24.2,13.7,Yuen Long,2.0,54.0,2
2019-03-22 09:00:00,41.9,17.4,1.9,,20.4,16.9,Eastern,2.0,61.0,2
2019-03-22 09:00:00,53.0,8.9,7.7,661.2,19.5,13.2,Tsuen Wan,3.0,53.0,2
2019-03-22 09:00:00,76.8,0.4,6.9,594.2,23.6,16.3,Mong Kok,4.0,60.0,2
2019-03-22 09:00:00,46.3,10.5,3.1,,23.3,17.7,Tai Po,3.0,63.0,2
2019-03-22 09:00:00,52.5,4.8,5.8,,21.6,13.8,Sham Shui Po,3.0,55.0,2
2019-03-22 09:00:00,29.4,5.9,5.4,377.2,20.1,16.9,Tap Mun,2.0,61.0,2
2019-03-22 09:00:00,73.6,4.2,8.0,635.3,36.4,25.9,Causeway Bay,4.0,80.0,3
2019-03-22 09:00:00,62.5,2.8,11.9,,31.2,19.2,Kwai Chung,4.0,66.0,3
2019-03-22 09:00:00,32.0,19.5,11.7,,12.1,9.1,Central/Western,2.0,38.0,2
2019-03-22 10:00:00,45.7,9.6,3.6,,16.1,7.0,Sha Tin,3.0,29.0,2
2019-03-22 10:00:00,34.5,16.3,2.5,,21.1,16.7,Tai Po,2.0,60.0,2
2019-03-22 10:00:00,51.2,5.3,7.3,,27.3,15.8,Sham Shui Po,3.0,59.0,2
2019-03-22 10:00:00,56.5,7.4,8.1,669.2,19.3,14.6,Tsuen Wan,3.0,56.0,2
2019-03-22 10:00:00,69.0,4.6,5.1,,27.0,19.0,Kwun Tong,4.0,66.0,3
2019-03-22 10:00:00,44.9,9.5,7.7,706.1,19.4,11.8,Tseung Kwan O,3.0,49.0,2
2019-03-22 10:00:00,129.2,1.1,18.1,,44.7,26.4,Central,7.0,81.0,3
2019-03-22 10:00:00,32.7,19.5,8.3,,16.1,12.2,Central/Western,2.0,51.0,2
2019-03-22 10:00:00,20.4,29.1,2.1,373.5,21.5,13.6,Tung Chung,2.0,54.0,2
2019-03-22 10:00:00,76.4,0.7,8.9,579.5,30.0,20.3,Mong Kok,4.0,68.0,3
2019-03-22 10:00:00,68.9,3.2,13.1,,30.1,18.5,Kwai Chung,4.0,64.0,3
2019-03-22 10:00:00,72.0,4.9,7.8,677.3,44.6,30.1,Causeway Bay,5.0,89.0,3
2019-03-22 10:00:00,36.1,19.9,3.7,354.0,24.5,14.0,Yuen Long,2.0,55.0,2
2019-03-22 10:00:00,43.0,13.2,1.8,,21.5,17.5,Eastern,3.0,62.0,2
2019-03-22 10:00:00,27.9,9.5,5.4,354.6,18.3,14.9,Tap Mun,2.0,57.0,2
2019-03-22 10:00:00,43.1,12.7,5.1,668.2,35.1,20.9,Tuen Mun,3.0,69.0,2
2019-03-22 11:00:00,61.1,3.3,12.3,,28.6,17.9,Kwai Chung,4.0,63.0,3
2019-03-22 11:00:00,42.4,15.1,7.2,,19.4,13.8,Central/Western,3.0,55.0,2
2019-03-22 11:00:00,51.3,9.1,2.7,,19.5,16.3,Eastern,3.0,60.0,2
2019-03-22 11:00:00,39.7,16.3,4.7,648.8,37.3,18.9,Tuen Mun,3.0,65.0,2
2019-03-22 11:00:00,62.0,6.2,3.8,,31.0,20.0,Kwun Tong,4.0,68.0,3
2019-03-22 11:00:00,42.3,15.6,3.5,433.4,25.0,16.4,Yuen Long,3.0,60.0,2
2019-03-22 11:00:00,52.8,5.1,7.1,,32.3,14.9,Sham Shui Po,3.0,57.0,2
2019-03-22 11:00:00,87.0,5.2,10.2,834.5,46.4,28.9,Central,5.0,86.0,4
2019-03-22 11:00:00,40.2,15.4,2.8,,19.3,14.7,Tai Po,2.0,56.0,2
2019-03-22 11:00:00,83.3,1.2,9.1,669.0,30.8,20.9,Mong Kok,5.0,69.0,3
2019-03-22 11:00:00,25.6,14.4,5.5,305.0,22.4,15.6,Tap Mun,2.0,58.0,2
2019-03-22 11:00:00,43.6,11.0,4.4,433.9,20.4,12.9,Tung Chung,3.0,53.0,2
2019-03-22 11:00:00,,,,,20.8,15.4,Tsuen Wan,,58.0,2
2019-03-22 11:00:00,47.7,8.8,7.8,703.3,25.4,13.5,Tseung Kwan O,3.0,54.0,2
2019-03-22 11:00:00,65.1,5.7,5.4,612.4,44.7,29.1,Causeway Bay,4.0,87.0,3
2019-03-22 11:00:00,46.0,11.6,5.3,,23.2,10.1,Sha Tin,3.0,42.0,2
2019-03-22 12:00:00,27.3,14.9,5.5,324.3,21.5,17.1,Tap Mun,2.0,62.0,2
2019-03-22 12:00:00,40.9,12.9,3.1,,22.6,16.3,Tai Po,3.0,60.0,2
2019-03-22 12:00:00,39.8,15.7,4.7,644.5,46.5,17.0,Tuen Mun,3.0,61.0,3
2019-03-22 12:00:00,60.0,5.2,10.2,651.1,21.4,13.7,Tsuen Wan,3.0,54.0,2
2019-03-22 12:00:00,30.6,26.4,1.1,,22.5,16.4,Eastern,2.0,60.0,2
2019-03-22 12:00:00,64.6,2.4,14.3,,32.1,20.1,Kwai Chung,4.0,68.0,3
2019-03-22 12:00:00,17.0,35.0,5.0,,19.0,13.5,Central/Western,1.0,54.0,2
2019-03-22 12:00:00,61.5,7.1,4.3,,39.0,21.2,Kwun Tong,4.0,70.0,3
2019-03-22 12:00:00,57.2,3.7,7.4,,34.2,15.5,Sham Shui Po,4.0,58.0,2
2019-03-22 12:00:00,78.2,1.2,7.7,605.9,33.8,23.4,Mong Kok,5.0,75.0,3
2019-03-22 12:00:00,38.4,21.2,3.8,416.9,33.9,13.8,Yuen Long,3.0,55.0,2
2019-03-22 12:00:00,71.5,6.0,4.6,555.6,41.4,27.4,Causeway Bay,4.0,83.0,3
2019-03-22 12:00:00,43.3,14.4,7.8,691.5,29.4,15.4,Tseung Kwan O,3.0,58.0,2
2019-03-22 12:00:00,47.3,16.0,5.0,588.4,25.3,18.3,Central,3.0,64.0,3
2019-03-22 12:00:00,51.4,7.3,6.0,,15.9,3.8,Sha Tin,3.0,15.0,2
2019-03-22 12:00:00,28.2,23.4,2.9,408.9,22.8,13.8,Tung Chung,2.0,55.0,2
2019-03-22 13:00:00,45.8,12.1,5.5,,27.5,13.6,Sha Tin,3.0,54.0,2
2019-03-22 13:00:00,91.8,1.7,7.7,562.4,33.1,24.0,Mong Kok,5.0,76.0,3
2019-03-22 13:00:00,19.9,28.0,5.7,303.1,31.0,14.5,Tap Mun,2.0,56.0,2
2019-03-22 13:00:00,57.0,16.4,3.9,502.8,32.6,22.1,Causeway Bay,4.0,72.0,3
2019-03-22 13:00:00,41.5,18.2,4.6,621.0,22.7,17.7,Central,3.0,63.0,3
2019-03-22 13:00:00,35.2,20.4,4.6,635.2,30.9,18.0,Tuen Mun,3.0,63.0,3
2019-03-22 13:00:00,61.1,4.3,9.3,656.0,21.1,11.8,Tsuen Wan,3.0,49.0,2
2019-03-22 13:00:00,17.6,35.5,5.7,,16.0,11.9,Central/Western,1.0,50.0,2
2019-03-22 13:00:00,14.4,37.3,1.5,361.3,16.5,10.7,Tung Chung,1.0,44.0,2
2019-03-22 13:00:00,65.5,9.5,3.6,,35.1,22.3,Kwun Tong,4.0,72.0,3
2019-03-22 13:00:00,18.6,35.5,0.8,,22.4,13.8,Eastern,1.0,55.0,2
2019-03-22 13:00:00,48.7,7.6,6.6,,36.5,22.0,Sham Shui Po,3.0,72.0,2
2019-03-22 13:00:00,36.0,28.2,3.9,346.9,23.9,10.8,Yuen Long,2.0,45.0,2
2019-03-22 13:00:00,29.3,29.0,7.0,654.4,27.5,16.3,Tseung Kwan O,2.0,60.0,2
2019-03-22 13:00:00,61.8,3.5,12.5,,27.4,16.6,Kwai Chung,4.0,60.0,3
2019-03-22 13:00:00,36.8,17.7,3.1,,22.7,17.5,Tai Po,2.0,62.0,2
2019-03-22 14:00:00,58.3,8.9,12.2,,25.5,14.9,Kwai Chung,4.0,57.0,3
2019-03-22 14:00:00,25.9,39.0,3.2,305.4,16.3,11.2,Yuen Long,2.0,46.0,3
2019-03-22 14:00:00,76.1,2.6,6.8,513.8,30.1,21.9,Mong Kok,4.0,71.0,3
2019-03-22 14:00:00,39.2,15.0,9.3,,29.5,20.8,Sham Shui Po,3.0,69.0,2
2019-03-22 14:00:00,39.8,19.8,4.6,648.6,27.0,19.0,Tuen Mun,3.0,66.0,2
2019-03-22 14:00:00,57.0,6.9,8.4,654.1,20.6,15.1,Tsuen Wan,3.0,57.0,2
2019-03-22 14:00:00,70.7,11.1,4.8,531.9,31.2,21.3,Causeway Bay,4.0,70.0,3
2019-03-22 14:00:00,41.2,26.6,6.9,673.0,21.7,15.2,Tseung Kwan O,3.0,57.0,2
2019-03-22 14:00:00,32.2,26.6,4.4,565.2,22.1,17.1,Central,2.0,62.0,2
2019-03-22 14:00:00,69.2,8.7,4.4,,31.0,17.0,Kwun Tong,4.0,61.0,3
2019-03-22 14:00:00,24.2,33.1,2.6,,18.9,14.2,Tai Po,2.0,55.0,2
2019-03-22 14:00:00,16.3,37.5,5.7,273.8,12.4,,Tap Mun,,,2
2019-03-22 14:00:00,9.7,41.8,1.4,348.7,16.7,11.0,Tung Chung,1.0,46.0,2
2019-03-22 14:00:00,9.8,45.2,5.3,,16.0,12.2,Central/Western,1.0,51.0,2
2019-03-22 14:00:00,12.9,43.3,0.8,,14.4,5.3,Eastern,1.0,22.0,2
2019-03-22 14:00:00,31.1,26.2,6.3,,21.3,10.8,Sha Tin,2.0,45.0,2
2019-03-22 15:00:00,56.4,13.8,8.2,602.8,18.9,12.3,Tsuen Wan,3.0,51.0,2
2019-03-22 15:00:00,10.0,49.2,5.2,,15.9,11.2,Central/Western,1.0,46.0,2
2019-03-22 15:00:00,37.3,36.1,7.0,657.1,23.8,12.7,Tseung Kwan O,2.0,52.0,3
2019-03-22 15:00:00,59.1,17.9,4.2,471.3,35.7,23.4,Causeway Bay,4.0,75.0,3
2019-03-22 15:00:00,18.7,40.5,1.3,,11.4,,Eastern,,,2
2019-03-22 15:00:00,65.1,16.5,6.0,645.1,23.5,17.7,Central,4.0,63.0,3
2019-03-22 15:00:00,,,,,28.6,16.6,Sha Tin,,60.0,2
2019-03-22 15:00:00,64.8,8.9,11.6,,27.0,14.8,Kwai Chung,4.0,57.0,3
2019-03-22 15:00:00,25.4,31.7,2.9,,19.8,13.6,Tai Po,2.0,54.0,2
2019-03-22 15:00:00,37.0,19.2,6.8,,23.0,13.3,Sham Shui Po,2.0,54.0,2
2019-03-22 15:00:00,10.0,44.8,1.5,347.5,17.2,11.0,Tung Chung,1.0,46.0,2
2019-03-22 15:00:00,25.6,40.8,2.8,325.9,16.0,12.6,Yuen Long,2.0,52.0,2
2019-03-22 15:00:00,83.6,3.8,5.5,571.3,27.3,19.0,Mong Kok,5.0,66.0,3
2019-03-22 15:00:00,37.5,28.4,4.3,640.2,28.1,18.0,Tuen Mun,3.0,63.0,2
2019-03-22 15:00:00,68.0,11.6,5.1,,34.0,21.0,Kwun Tong,4.0,70.0,3
2019-03-22 15:00:00,8.6,48.7,5.4,268.2,26.9,11.3,Tap Mun,1.0,47.0,2
2019-03-22 16:00:00,59.1,15.5,8.5,604.0,21.2,13.3,Tsuen Wan,3.0,54.0,3
2019-03-22 16:00:00,76.3,3.6,4.5,542.8,25.1,17.0,Mong Kok,4.0,61.0,3
2019-03-22 16:00:00,42.6,30.8,7.5,651.7,25.5,10.5,Tseung Kwan O,3.0,44.0,3
2019-03-22 16:00:00,15.5,46.8,5.1,,19.7,13.8,Central/Western,1.0,55.0,2
2019-03-22 16:00:00,29.5,33.2,1.6,,11.6,1.5,Eastern,2.0,6.0,2
2019-03-22 16:00:00,71.3,10.7,5.3,546.6,33.3,21.0,Causeway Bay,4.0,70.0,3
2019-03-22 16:00:00,31.3,36.3,4.5,619.6,30.2,18.0,Tuen Mun,2.0,63.0,3
2019-03-22 16:00:00,47.7,22.3,5.2,579.7,21.8,15.1,Central,3.0,57.0,3
2019-03-22 16:00:00,6.5,54.9,5.4,256.1,19.0,13.2,Tap Mun,1.0,53.0,2
2019-03-22 16:00:00,,,,,24.7,11.5,Sha Tin,,48.0,2
2019-03-22 16:00:00,71.3,8.0,12.8,,30.4,16.5,Kwai Chung,4.0,60.0,3
2019-03-22 16:00:00,30.9,40.4,3.4,301.4,16.5,14.0,Yuen Long,2.0,55.0,3
2019-03-22 16:00:00,10.6,45.3,1.5,340.4,19.5,13.5,Tung Chung,1.0,54.0,2
2019-03-22 16:00:00,65.4,14.4,4.2,,44.9,17.0,Kwun Tong,4.0,61.0,3
2019-03-22 16:00:00,28.2,31.2,3.6,,18.8,12.9,Tai Po,2.0,53.0,2
2019-03-22 16:00:00,43.1,17.2,7.8,,25.9,10.8,Sham Shui Po,3.0,45.0,2
2019-03-22 17:00:00,57.2,18.5,5.6,602.5,19.2,12.8,Central,3.0,52.0,3
2019-03-22 17:00:00,44.6,14.5,4.1,,29.6,11.5,Sham Shui Po,3.0,48.0,2
2019-03-22 17:00:00,64.1,10.0,8.6,630.1,22.4,15.0,Tsuen Wan,4.0,57.0,3
2019-03-22 17:00:00,82.7,3.1,4.7,516.3,26.1,17.0,Mong Kok,5.0,61.0,3
2019-03-22 17:00:00,29.0,33.4,1.4,,11.7,4.9,Eastern,2.0,20.0,2
2019-03-22 17:00:00,72.2,4.9,15.3,,31.6,17.9,Kwai Chung,4.0,63.0,3
2019-03-22 17:00:00,64.4,10.3,4.9,,34.1,18.0,Kwun Tong,4.0,63.0,3
2019-03-22 17:00:00,46.8,25.2,8.2,667.0,26.5,12.7,Tseung Kwan O,3.0,52.0,3
2019-03-22 17:00:00,81.2,11.1,5.2,580.7,44.8,28.8,Causeway Bay,5.0,86.0,3
2019-03-22 17:00:00,14.5,50.6,5.4,263.0,20.8,15.6,Tap Mun,1.0,58.0,3
2019-03-22 17:00:00,34.8,31.8,4.6,645.5,35.9,18.9,Tuen Mun,3.0,65.0,3
2019-03-22 17:00:00,12.0,42.8,1.6,363.5,17.8,11.0,Tung Chung,1.0,46.0,2
2019-03-22 17:00:00,,,,,27.7,14.0,Sha Tin,,55.0,3
2019-03-22 17:00:00,29.4,31.4,3.3,,21.8,15.6,Tai Po,2.0,58.0,2
2019-03-22 17:00:00,12.8,45.8,5.1,,18.4,12.3,Central/Western,1.0,51.0,2
2019-03-22 17:00:00,35.1,36.8,2.8,322.0,21.7,14.4,Yuen Long,2.0,56.0,3
2019-03-22 18:00:00,49.4,8.7,4.5,,33.1,11.5,Sham Shui Po,3.0,48.0,2
2019-03-22 18:00:00,83.0,3.0,3.6,552.4,26.4,17.6,Mong Kok,5.0,63.0,3
2019-03-22 18:00:00,7.5,53.3,5.4,244.9,16.2,15.8,Tap Mun,1.0,59.0,3
2019-03-22 18:00:00,55.0,13.5,6.2,703.3,34.1,15.1,Tuen Mun,4.0,57.0,3
2019-03-22 18:00:00,9.2,43.7,1.6,352.3,17.8,10.7,Tung Chung,1.0,44.0,2
2019-03-22 18:00:00,71.0,2.8,13.9,,32.4,16.6,Kwai Chung,4.0,60.0,3
2019-03-22 18:00:00,35.8,24.5,3.8,,21.5,15.2,Tai Po,2.0,57.0,2
2019-03-22 18:00:00,38.4,30.2,4.0,354.9,24.0,14.6,Yuen Long,2.0,56.0,3
2019-03-22 18:00:00,71.0,7.7,4.3,,33.0,16.0,Kwun Tong,4.0,59.0,3
2019-03-22 18:00:00,72.9,6.2,7.6,765.8,24.8,17.5,Central,4.0,62.0,3
2019-03-22 18:00:00,40.2,22.6,1.5,,22.3,9.2,Sha Tin,2.0,38.0,3
2019-03-22 18:00:00,10.6,46.3,4.8,,16.6,10.9,Central/Western,1.0,45.0,2
2019-03-22 18:00:00,90.5,5.9,6.9,645.0,36.5,21.6,Causeway Bay,5.0,71.0,3
2019-03-22 18:00:00,29.7,32.4,0.9,,11.7,6.2,Eastern,2.0,26.0,2
2019-03-22 18:00:00,57.9,10.5,8.1,610.9,22.4,17.2,Tsuen Wan,3.0,62.0,3
2019-03-22 18:00:00,49.0,21.3,7.2,674.7,27.8,15.7,Tseung Kwan O,3.0,58.0,3
2019-03-22 19:00:00,74.7,6.6,3.1,,36.0,19.0,Kwun Tong,4.0,66.0,3
2019-03-22 19:00:00,49.9,10.2,4.8,,20.1,13.3,Tai Po,3.0,54.0,2
2019-03-22 19:00:00,38.9,22.4,1.3,,31.8,19.5,Sha Tin,3.0,67.0,2
2019-03-22 19:00:00,32.6,30.8,1.0,,17.0,7.4,Eastern,2.0,31.0,2
2019-03-22 19:00:00,10.9,42.1,1.5,384.8,17.1,10.4,Tung Chung,1.0,43.0,2
2019-03-22 19:00:00,95.7,1.6,5.3,713.7,26.2,17.9,Mong Kok,5.0,63.0,3
2019-03-22 19:00:00,16.4,41.3,4.8,,15.1,9.8,Central/Western,1.0,41.0,2
2019-03-22 19:00:00,50.3,21.1,7.3,711.4,29.6,17.2,Tseung Kwan O,3.0,62.0,3
2019-03-22 19:00:00,37.6,28.2,2.9,407.5,19.4,15.7,Yuen Long,2.0,58.0,3
2019-03-22 19:00:00,47.6,9.2,3.2,,30.8,13.4,Sham Shui Po,3.0,54.0,2
2019-03-22 19:00:00,71.8,1.7,9.6,673.7,22.7,14.1,Tsuen Wan,4.0,55.0,3
2019-03-22 19:00:00,56.6,9.9,5.2,703.9,35.9,17.0,Tuen Mun,4.0,61.0,3
2019-03-22 19:00:00,84.2,3.0,7.7,878.9,25.5,18.2,Central,5.0,64.0,3
2019-03-22 19:00:00,76.5,1.3,14.2,,35.7,19.3,Kwai Chung,5.0,66.0,3
2019-03-22 19:00:00,83.6,6.4,6.5,709.1,40.0,24.0,Causeway Bay,5.0,76.0,3
2019-03-22 19:00:00,10.4,49.2,5.4,255.7,20.1,15.2,Tap Mun,1.0,57.0,2
2019-03-22 20:00:00,18.0,37.6,1.1,,21.2,8.2,Eastern,1.0,34.0,2
2019-03-22 20:00:00,68.5,1.5,10.0,639.9,25.6,14.9,Tsuen Wan,4.0,57.0,3
2019-03-22 20:00:00,50.6,8.2,1.3,,17.5,7.6,Sha Tin,3.0,31.0,2
2019-03-22 20:00:00,71.5,4.3,6.5,845.6,32.2,24.9,Central,4.0,78.0,3
2019-03-22 20:00:00,123.0,3.1,11.4,779.5,41.4,28.7,Causeway Bay,7.0,86.0,4
2019-03-22 20:00:00,76.4,0.3,4.0,623.6,25.5,17.4,Mong Kok,4.0,62.0,3
2019-03-22 20:00:00,43.9,22.4,2.9,461.3,21.5,15.4,Yuen Long,3.0,58.0,3
2019-03-22 20:00:00,51.7,11.1,5.2,687.8,32.9,18.2,Tuen Mun,3.0,64.0,3
2019-03-22 20:00:00,55.2,6.8,5.3,,22.4,15.5,Tai Po,3.0,58.0,2
2019-03-22 20:00:00,72.4,1.3,14.1,,35.9,21.5,Kwai Chung,4.0,71.0,3
2019-03-22 20:00:00,55.0,12.2,7.2,768.2,28.7,15.9,Tseung Kwan O,3.0,59.0,3
2019-03-22 20:00:00,8.6,44.0,1.6,357.1,19.1,12.4,Tung Chung,1.0,52.0,2
2019-03-22 20:00:00,10.3,44.9,5.4,257.5,20.2,14.8,Tap Mun,1.0,57.0,2
2019-03-22 20:00:00,48.9,5.8,3.6,,25.0,13.2,Sham Shui Po,3.0,53.0,2
2019-03-22 20:00:00,67.9,6.2,3.9,,36.0,18.0,Kwun Tong,4.0,63.0,3
2019-03-22 20:00:00,14.6,40.8,5.0,,16.1,10.8,Central/Western,1.0,45.0,2
